"LIDNUM","ORDER","FAMILY","GENUS","SPECIES","SUBORDERORSUPERFAMILY","SUBFAMILY","MAX_AGE","MIN_AGE","LAT","LONG","COUNTRY","STATE","COUNTY","LOC_SYNONYMS","BODYMASS","DIET_1","DIET_2","DIET_3","LOCOMO1","LOCOMO2","LOCOMO3"
11107,"Artiodactyla","Camelidae","Camelops","indet.","\N","Camelinae",2.5,1.9,30.75,-105,"United States of America","TX","Hudsepth","SB50","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
11107,"Artiodactyla","Antilocapridae","Capromeryx","indet.","\N","Antilocaprinae",2.5,1.9,30.75,-105,"United States of America","TX","Hudsepth","SB50","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
11107,"Artiodactyla","Cervidae","Odocoileus","indet.","\N","Odocoilini",2.5,1.9,30.75,-105,"United States of America","TX","Hudsepth","SB50","\N","p","herbivore","browse","te","surficial","cursorial"
11107,"Perissodactyla","Equidae","Equus","simplicidens","\N","Equinae",2.5,1.9,30.75,-105,"United States of America","TX","Hudsepth","SB50","395138","p","herbivore","graze","te","surficial","hyper_curs"
11107,"Perissodactyla","Equidae","Equus","scotti","\N","Equinae",2.5,1.9,30.75,-105,"United States of America","TX","Hudsepth","SB50","377952","p","herbivore","graze","te","surficial","hyper_curs"
11107,"Perissodactyla","Equidae","Equus","cumminsi","\N","Equinae",2.5,1.9,30.75,-105,"United States of America","TX","Hudsepth","SB50","\N","p","herbivore","graze","te","surficial","hyper_curs"
11111,"Artiodactyla","Camelidae","Stenomylus","tubutamensis","\N","Stenomylinae",17.5,16,30,-111.16666,"Mexico","Sonora","\N","SB54","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
11119,"Perissodactyla","Equidae","Neohipparion","indet.","\N","Equinae",9,4.9,30.85,-112.9333333,"Mexico","Michoacan","\N","SB55V","\N","p","herbivore","graze","te","surficial","hyper_curs"
11119,"Artiodactyla","Tayassuidae","Prosthennops","indet.","\N","Tayassuinae",9,4.9,30.85,-112.9333333,"Mexico","Michoacan","\N","SB55V","\N","o","omnivore","plant_dom","te","surficial","cursorial"
11123,"Artiodactyla","Camelidae","Megatylopus","indet.","\N","Camelinae",6.8,5.9,28.63,-106.08,"Mexico","Chihuahua","\N","SB57","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
11123,"Perissodactyla","Equidae","Nannippus","aztecus","\N","Equinae",6.8,5.9,28.63,-106.08,"Mexico","Chihuahua","\N","SB57","\N","p","herbivore","graze","te","surficial","hyper_curs"
10960,"Carnivora","Canidae","Epicyon","haydeni","\N","\N",12.5,9,34.32,-112.498333,"United States of America","AZ","\N","SB6","\N","\N","\N","\N","\N","\N","\N"
10960,"Carnivora","Canidae","Carpocyon","robustus","\N","Borophaginae",12.5,9,34.32,-112.498333,"United States of America","AZ","\N","SB6","\N","o","omnivore","anim_dom","te","surficial","gen_quad"
10960,"Carnivora","Procyonidae","Bassariscus","indet.","\N","Procyoninae",12.5,9,34.32,-112.498333,"United States of America","AZ","\N","SB6","\N","o","omnivore","anim_dom","te","surficial","gen_quad"
10960,"Artiodactyla","Camelidae","Protolabis","coartatus","\N","Protolabinae",12.5,9,34.32,-112.498333,"United States of America","AZ","\N","SB6","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
10960,"Artiodactyla","Camelidae","Michenia","yavapaiensis","\N","Protolabinae",12.5,9,34.32,-112.498333,"United States of America","AZ","\N","SB6","\N","p","herbivore","br/gr","te","surficial","cursorial"
10960,"Artiodactyla","Antilocapridae","Cosoryx","cerrosensis","\N","Merycodontinae",12.5,9,34.32,-112.498333,"United States of America","AZ","\N","SB6","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
10960,"Perissodactyla","Equidae","Merychippus","indet.","\N","Equinae",12.5,9,34.32,-112.498333,"United States of America","AZ","\N","SB6","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
10960,"Perissodactyla","Equidae","Pliohippus","indet.","\N","Equinae",12.5,9,34.32,-112.498333,"United States of America","AZ","\N","SB6","\N","p","herbivore","graze","te","surficial","hyper_curs"
10960,"Carnivora","Canidae","Metalopex","macconnelli","\N","Caninae",12.5,9,34.32,-112.498333,"United States of America","AZ","\N","SB6","\N","a","carnivore","meat","te","surficial","cursorial"
11135,"Carnivora","Canidae","Vulpes","stenognathus","\N","Caninae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","a","carnivore","meat","te","surficial","cursorial"
11135,"Carnivora","Canidae","Eucyon","davisi","\N","Caninae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","9004","a","carnivore","meat","te","surficial","cursorial"
11135,"Carnivora","Canidae","Borophagus","indet.","\N","Borophaginae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","a","carnivore","m/bone","te","surficial","gen_quad"
11135,"Carnivora","Mustelidae","Taxidea","mexicana","\N","Taxidiini",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","o","omnivore","anim_dom","te","surficial","\N"
11135,"Carnivora","Ursidae","Agriotherium","schneideri","\N","Ursinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","a","carnivore","meat","te","surficial","gen_quad"
11135,"Carnivora","Felidae","Pseudailurus","indet.","\N","Felinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","a","carnivore","meat_only","te","surficial","cursorial"
11135,"Carnivora","Felidae","Nimravides","catacopsis","\N","Felinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","a","carnivore","meat_only","te","surficial","cursorial"
11135,"Carnivora","Felidae","Adelphailurus","kansensis","\N","Machairodontinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","a","carnivore","meat_only","te","surficial","sub_curs"
11135,"Carnivora","Felidae","Machairodus","coloradensis","\N","Machairodontinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","a","carnivore","meat_only","te","surficial","sub_curs"
11135,"Carnivora","Felidae","Meganteron","hesperus","\N","Machairodontinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","a","carnivore","meat_only","te","surficial","sub_curs"
11135,"Artiodactyla","Tayassuidae","Platygonus","indet.","\N","Tayassuinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","p","herbivore","browse","te","surficial","cursorial"
11135,"Artiodactyla","Camelidae","Hemiauchenia","indet.","\N","Camelinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
11135,"Artiodactyla","Camelidae","Megatylopus","indet.","\N","Camelinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
11135,"Artiodactyla","Antilocapridae","Ilingoceros","alexandrae","\N","Antilocaprinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","30000","p","herbivore","br/gr","te","surficial","hyper_curs"
11135,"Artiodactyla","Antilocapridae","Hexobelomeryx","fricki","\N","Antilocaprinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
11135,"Perissodactyla","Equidae","Neohipparion","eurystyle","\N","Equinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","p","herbivore","graze","te","surficial","hyper_curs"
11135,"Perissodactyla","Equidae","Nannippus","aztecus","\N","Equinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","p","herbivore","graze","te","surficial","hyper_curs"
11135,"Perissodactyla","Equidae","Astrohippus","stockii","\N","Equinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","p","herbivore","graze","te","surficial","hyper_curs"
11135,"Perissodactyla","Equidae","Dinohippus","mexicanus","\N","Equinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","p","herbivore","graze","te","surficial","hyper_curs"
11135,"Perissodactyla","Rhinocerotidae","Teleoceras","hicksi","\N","Teleoceratinae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","1052216","p","herbivore","graze","sa","surficial","graviportal"
11135,"Proboscidea","Gomphotheriidae","Stegomastodon","indet.","\N","\N",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","p","herbivore","graze","te","surficial","graviportal"
11135,"Carnivora","Canidae","Canis","ferox","\N","Caninae",5.9,4.9,28.5,-108.25,"Mexico","Chihuahua","\N","SB60","\N","a","carnivore","meat","te","surficial","cursorial"
11140,"Artiodactyla","Antilocapridae","Hexobelomeryx","fricki","\N","Antilocaprinae",4.9,2.5,28.25,-108,"Mexico","Chihuahua","\N","SB61","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
11140,"Perissodactyla","Equidae","Dinohippus","mexicanus","\N","Equinae",4.9,2.5,28.25,-108,"Mexico","Chihuahua","\N","SB61","\N","p","herbivore","graze","te","surficial","hyper_curs"
11141,"Artiodactyla","Tayassuidae","Catagonus","brachydontus","\N","Tayassuinae",4.9,2.5,28.75,-108.25,"Mexico","Chihuahua","\N","SB62","\N","p","herbivore","browse","te","surficial","cursorial"
11141,"Perissodactyla","Equidae","Equus","simplicidens","\N","Equinae",4.9,2.5,28.75,-108.25,"Mexico","Chihuahua","\N","SB62","395138","p","herbivore","graze","te","surficial","hyper_curs"
11141,"Perissodactyla","Rhinocerotidae","Teleoceras","hicksi","\N","Teleoceratinae",4.9,2.5,28.75,-108.25,"Mexico","Chihuahua","\N","SB62","1052216","p","herbivore","graze","sa","surficial","graviportal"
11142,"Artiodactyla","Camelidae","indet.","indet.","\N","\N",4.9,2.5,28,-107.25,"Mexico","Chihuahua","\N","SB63","\N","p","herbivore","\N","te","surficial","\N"
11142,"Carnivora","Hyaenidae","Chasmaporthetes","ossifragus","\N","\N",4.9,2.5,28,-107.25,"Mexico","Chihuahua","\N","SB63","62000","a","carnivore","meat_only","te","surficial","hyper_curs"
11142,"Artiodactyla","Antilocapridae","indet.","indet.","\N","Antilocaprinae",4.9,2.5,28,-107.25,"Mexico","Chihuahua","\N","SB63","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
11142,"Artiodactyla","Cervidae","Odocoileus","indet.","\N","Odocoilini",4.9,2.5,28,-107.25,"Mexico","Chihuahua","\N","SB63","\N","p","herbivore","browse","te","surficial","cursorial"
11142,"Perissodactyla","Equidae","Nannippus","peninsulatus","\N","Equinae",4.9,2.5,28,-107.25,"Mexico","Chihuahua","\N","SB63","\N","p","herbivore","graze","te","surficial","hyper_curs"
11142,"Perissodactyla","Equidae","Equus","simplicidens","\N","Equinae",4.9,2.5,28,-107.25,"Mexico","Chihuahua","\N","SB63","395138","p","herbivore","graze","te","surficial","hyper_curs"
11142,"Proboscidea","Gomphotheriidae","Cuvieronius","indet.","\N","\N",4.9,2.5,28,-107.25,"Mexico","Chihuahua","\N","SB63","\N","p","herbivore","browse","te","surficial","graviportal"
11142,"Proboscidea","Gomphotheriidae","Stegomastodon","indet.","\N","\N",4.9,2.5,28,-107.25,"Mexico","Chihuahua","\N","SB63","\N","p","herbivore","graze","te","surficial","graviportal"
11142,"Carnivora","Canidae","Chrysocyon","nearcticus","\N","Caninae",4.9,2.5,28,-107.25,"Mexico","Chihuahua","\N","SB63","\N","o","omnivore","anim_dom","te","surficial","cursorial"
11150,"Carnivora","Canidae","Canis","edwardii","\N","Caninae",2.5,1.9,29.646111,-110.868889,"Mexico","Sonora","\N","SB67II","28437","a","carnivore","meat","te","surficial","cursorial"
11150,"Carnivora","Canidae","Canis","lepophagus","\N","Caninae",2.5,1.9,29.646111,-110.868889,"Mexico","Sonora","\N","SB67II","\N","a","carnivore","meat","te","surficial","cursorial"
10961,"Carnivora","Mustelidae","indet.","indet.","\N","\N",12.1,10.1,35.198333,-109.228333,"United States of America","AZ","Apache","SB7","\N","a","carnivore","meat","te","surficial","gen_quad"
10961,"Proboscidea","Gomphotheriidae","indet.","indet.","\N","\N",12.1,10.1,35.198333,-109.228333,"United States of America","AZ","Apache","SB7","\N","p","herbivore","\N","te","surficial","graviportal"
10961,"Carnivora","Canidae","Vulpes","indet.","\N","Caninae",12.1,10.1,35.198333,-109.228333,"United States of America","AZ","Apache","SB7","\N","a","carnivore","meat","te","surficial","cursorial"
10961,"Artiodactyla","Camelidae","Procamelus","indet.","\N","Camelinae",12.1,10.1,35.198333,-109.228333,"United States of America","AZ","Apache","SB7","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
10961,"Artiodactyla","Antilocapridae","Merycodus","indet.","\N","Merycodontinae",12.1,10.1,35.198333,-109.228333,"United States of America","AZ","Apache","SB7","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
10962,"Proboscidea","Mammutidae","Mammut","indet.","\N","\N",9,6.8,33.818056,-111.630833,"United States of America","AZ","Maricopa","SB8","\N","p","herbivore","browse","te","surficial","graviportal"
10963,"Carnivora","Mustelidae","Martes","indet.","\N","\N",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","a","carnivore","meat","te","surficial","gen_quad"
10963,"Proboscidea","Gomphotheriidae","indet.","indet.","\N","\N",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","p","herbivore","\N","te","surficial","graviportal"
10963,"Carnivora","Canidae","Vulpes","stenognathus","\N","Caninae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","a","carnivore","meat","te","surficial","cursorial"
10963,"Carnivora","Canidae","Eucyon","davisi","\N","Caninae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","9004","a","carnivore","meat","te","surficial","cursorial"
10963,"Carnivora","Procyonidae","Bassariscus","indet.","\N","Procyoninae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","o","omnivore","anim_dom","te","surficial","gen_quad"
10963,"Carnivora","Mephitidae","Pliogale","furlongi","\N","Mephitini",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","301","a","carnivore","meat_insec","te","surficial","gen_quad"
10963,"Carnivora","Mustelidae","Pliotaxidea","nevadensis","\N","Taxidiini",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","2403","o","omnivore","anim_dom","te","surficial","gen_quad"
10963,"Carnivora","Mustelidae","Plesiogulo","lindsayi","\N","Ischyrictini",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","41464","a","carnivore","m/bone","te","surficial","gen_quad"
10963,"Carnivora","Ursidae","Agriotherium","schneideri","\N","Ursinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","a","carnivore","meat","te","surficial","gen_quad"
10963,"Carnivora","Felidae","Pseudailurus","hibbardi","\N","Felinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","a","carnivore","meat_only","te","surficial","cursorial"
10963,"Carnivora","Felidae","Pseudailurus","indet.","\N","Felinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","a","carnivore","meat_only","te","surficial","cursorial"
10963,"Carnivora","Felidae","Lynx","proterolyncis","\N","Felinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","a","carnivore","meat_only","te","surficial","cursorial"
10963,"Carnivora","Felidae","Adelphailurus","kansensis","\N","Machairodontinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","a","carnivore","meat_only","te","surficial","sub_curs"
10963,"Carnivora","Felidae","Machairodus","coloradensis","\N","Machairodontinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","a","carnivore","meat_only","te","surficial","sub_curs"
10963,"Carnivora","Felidae","Meganteron","hesperus","\N","Machairodontinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","a","carnivore","meat_only","te","surficial","sub_curs"
10963,"Artiodactyla","Camelidae","Pleiolama","vera","\N","Camelinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","350000","p","herbivore","br/gr","te","surficial","hyper_curs"
10963,"Artiodactyla","Camelidae","Megatylopus","matthewi","\N","Camelinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","3005000","p","herbivore","br/gr","te","surficial","hyper_curs"
10963,"Artiodactyla","Antilocapridae","Sphenophalos","nevadanus","\N","Antilocaprinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
10963,"Artiodactyla","Antilocapridae","Ilingoceros","indet.","\N","Antilocaprinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
10963,"Artiodactyla","Antilocapridae","Texoceros","indet.","\N","Antilocaprinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","p","herbivore","br/gr","te","surficial","hyper_curs"
10963,"Perissodactyla","Equidae","Onohippidium","galushai","\N","Equinae",5.9,4.9,34.613611,-113.535833,"United States of America","AZ","Mohave","SB9","\N","p","herbivore","graze","te","surficial","hyper_curs"
